path	primary_subsystem	change_scope	conflict_risk	niffler_status	niffler_provenance	niffler_feature_clusters	niffler_report_section	aether_status	aether_provenance	aether_feature_clusters	aether_report_section	final_equal	niffler_to_aether_status	coverage_state
apps/aether-gateway/src/handlers/admin/provider/oauth/errors.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,provider_oauth_management:2	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/provisioning.rs	auth_security	both_changed_diverged	critical	M	mapped	codex_responses_images:1,provider_oauth_import:2,provider_pool_management:2,release_deployment_operations:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:9,provider_oauth_management:3,runtime_performance:2	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/antigravity.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	gemini_antigravity_protocol:1,integration_merge:4,provider_oauth_management:1,stream_failover_timing:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/chatgpt_web.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:6,openai_codex_responses:1,provider_oauth_management:2,stream_failover_timing:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/codex/invalid.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,provider_oauth_management:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/codex/mod.rs	auth_security	both_changed_diverged	critical	M	mapped	integration_merge:3,provider_pool_management:1,usage_accounting_observability:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:12,openai_codex_responses:3,provider_oauth_management:4,runtime_performance:2	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/codex/parse.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:1,openai_codex_responses:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/codex/plan.rs	auth_security	both_changed_diverged	critical	M	mapped	integration_merge:2,provider_pool_management:1,testing_ci_build:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:3,openai_codex_responses:1,provider_oauth_management:1,stream_failover_timing:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/codex/reset.rs	auth_security	niffler_only	high	A	mapped	integration_merge:2,provider_pool_management:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/dispatch.rs	auth_security	both_changed_diverged	critical	M	mapped	grok_oauth:1,integration_merge:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	gemini_antigravity_protocol:1,integration_merge:5,other_provider_protocols:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/gemini_cli.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	A	mapped	gemini_antigravity_protocol:2,integration_merge:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	A	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/grok.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:3,stream_failover_timing:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/grok_oauth.rs	auth_security	niffler_only	high	A	mapped	grok_oauth:1,integration_merge:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/kiro/mod.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:1,provider_oauth_management:1,runtime_performance:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/kiro/plan.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,stream_failover_timing:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/mod.rs	auth_security	both_changed_diverged	critical	M	mapped	grok_oauth:1,integration_merge:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	gemini_antigravity_protocol:1,integration_merge:5,other_provider_protocols:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/shared.rs	auth_security	both_changed_diverged	critical	M	mapped	codex_responses_images:2,grok_oauth:1,integration_merge:2,usage_accounting_observability:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:5,openai_codex_responses:2,provider_oauth_management:2,provider_request_runtime:1,runtime_performance:2,stream_failover_timing:1,usage_observability:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/quota/windsurf.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	A	mapped	integration_merge:5,other_provider_protocols:1,stream_failover_timing:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	A	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/runtime.rs	auth_security	both_changed_diverged	critical	M	mapped	codex_responses_images:1,grok_oauth:1,integration_merge:1,release_deployment_operations:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:1,provider_request_runtime:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/state/exchange.rs	auth_security	both_changed_diverged	critical	M	mapped	grok_oauth:1,integration_merge:1,provider_oauth_import:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,provider_oauth_management:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/state/mod.rs	auth_security	both_changed_diverged	critical	M	mapped	provider_oauth_import:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,provider_oauth_management:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/state/storage.rs	auth_security	both_changed_diverged	critical	M	mapped	provider_oauth_import:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,provider_oauth_management:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/oauth/state/template.rs	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,provider_oauth_management:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/ops/providers/balance_cache.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	admin_backup_notifications:1,integration_merge:3	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/ops/providers/config.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	admin_backup_notifications:1,integration_merge:7,provider_oauth_management:1,testing_ci_build:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/ops/providers/mod.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	admin_backup_notifications:1,integration_merge:3	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/ops/providers/support.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	admin_backup_notifications:1,integration_merge:3	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/ops/providers/verify/request.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:1,usage_observability:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool/config.rs	provider_protocol	both_changed_diverged	high	M	mapped	platform_bundle_20260626:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,provider_oauth_management:1,routing_scheduler:3	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool/runtime/keys.rs	provider_protocol	niffler_only	medium	M	mapped	integration_merge:2,platform_bundle_20260803:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool/runtime/mod.rs	provider_protocol	both_changed_diverged	high	M	mapped	integration_merge:2,platform_bundle_20260803:1,provider_pool_management:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:1,routing_scheduler:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool/runtime/mutations.rs	provider_protocol	niffler_only	medium	M	mapped	integration_merge:2,platform_bundle_20260803:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool/runtime/reads.rs	provider_protocol	both_changed_diverged	high	M	mapped	integration_merge:3,platform_bundle_20260803:1,provider_pool_management:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:2,usage_observability:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool/runtime/status.rs	provider_protocol	niffler_only	medium	M	mapped	provider_pool_management:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool/runtime/writes.rs	provider_protocol	both_changed_diverged	high	M	mapped	codex_responses_images:1,integration_merge:3,platform_bundle_20260626:1,platform_bundle_20260803:1,provider_pool_management:2	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:4,provider_oauth_management:1,routing_scheduler:3,workspace_architecture:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool_admin/batch_routes/import.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:3,provider_oauth_management:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool_admin/batch_routes/update.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	A	mapped	integration_merge:1,provider_oauth_management:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	A	mapped
apps/aether-gateway/src/handlers/admin/provider/pool_admin/mod.rs	provider_protocol	both_changed_diverged	high	M	mapped	billing_plans_wallet_payments:1,provider_pool_management:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	integration_merge:1,provider_oauth_management:2	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
apps/aether-gateway/src/handlers/admin/provider/pool_admin/payloads.rs	provider_protocol	both_changed_diverged	high	M	mapped	codex_responses_images:1,grok_oauth:1,integration_merge:3,provider_pool_management:4,testing_ci_build:1,usage_accounting_observability:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	gemini_antigravity_protocol:1,integration_merge:10,openai_codex_responses:3,provider_oauth_management:2,routing_scheduler:2	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
